GCPJ,completeness_score,missing_columns,priority
1300408471,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300410214,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300414051,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300407384,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300293718,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300408367,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300414097,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300407437,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300409222,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300412201,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300410156,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300408369,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300409675,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300410947,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300316342,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300410607,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300407421,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300408379,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300315571,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300282768,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300414070,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300313552,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300317245,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300280179,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300414063,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300412303,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300316291,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300122800,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300373705,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Média
1300411158,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300408033,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1800733571,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Média
1300408306,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300408169,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1500445078,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCEDIMENTO;CPF/CNPJ;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2,Média
1601374879,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;SEGMENTO DO CONTRATO;CPF/CNPJ;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Média
1800555635,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Média
1300281500,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1601150268,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCEDIMENTO;CPF/CNPJ;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2,Média
1300409288,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300342716,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300408157,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Média
1300328098,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300414073,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300408109,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300288133,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Média
1300407428,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300414085,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300408347,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300530928,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Média
1300409199,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300407376,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300412100,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300282256,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300408329,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300411028,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300410200,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300410186,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300306716,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300411064,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300413124,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300412056,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300408076,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300410941,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300408974,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300408459,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300122798,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Média
1300424190,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Média
1300411848,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300407431,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300410968,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300408245,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1900111761,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCEDIMENTO;CPF/CNPJ;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2,Média
1300411943,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300412085,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300410785,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300411852,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300408281,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1600292258,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300411730,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300409191,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300411103,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300423233,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300414042,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300411046,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1601374875,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;SEGMENTO DO CONTRATO;CPF/CNPJ;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Média
1400314563,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300412109,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300408358,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300408401,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300411200,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300413264,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300409831,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300413142,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1601374828,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;SEGMENTO DO CONTRATO;CPF/CNPJ;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Média
1300664125,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300407334,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300411172,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300411424,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300414107,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300315872,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300415330,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300315815,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300315809,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300422863,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1900181291,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;CPF/CNPJ;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA,Média
1400478010,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
1300408861,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
2200568290,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;SEGMENTO DO CONTRATO;CPF/CNPJ;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Média
1500179120,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCEDIMENTO;CPF/CNPJ;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2,Média
1300408224,31.25,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Média
